lev,Times,bnds,south_north,west_east,Times_bnds,lon,lat,CO
1.0,20190701.229166668,0,3,44,20190101.0,18.4,45.3,158.2876
1.0,20190701.229166668,0,3,45,20190101.0,18.5,45.3,157.82193
1.0,20190701.229166668,0,3,46,20190101.0,18.6,45.3,156.96677
1.0,20190701.229166668,0,3,47,20190101.0,18.7,45.3,157.46828
1.0,20190701.229166668,0,3,48,20190101.0,18.8,45.3,160.68867
1.0,20190701.229166668,0,3,49,20190101.0,18.9,45.3,155.173
1.0,20190701.229166668,0,3,50,20190101.0,19.0,45.3,153.48737
1.0,20190701.229166668,0,3,51,20190101.0,19.1,45.3,152.78654
1.0,20190701.229166668,0,3,52,20190101.0,19.2,45.3,152.11247
1.0,20190701.229166668,0,3,53,20190101.0,19.3,45.3,151.1804
1.0,20190701.229166668,0,3,54,20190101.0,19.4,45.3,150.62334
1.0,20190701.229166668,0,3,55,20190101.0,19.5,45.3,150.43588
1.0,20190701.229166668,0,3,56,20190101.0,19.6,45.3,151.32637
1.0,20190701.229166668,0,3,57,20190101.0,19.7,45.3,151.54707
1.0,20190701.229166668,0,3,58,20190101.0,19.8,45.3,151.49657
1.0,20190701.229166668,0,3,59,20190101.0,19.9,45.3,151.34326
1.0,20190701.229166668,0,3,60,20190101.0,20.0,45.3,151.47534
1.0,20190701.229166668,0,3,61,20190101.0,20.1,45.3,151.44824
1.0,20190701.229166668,0,3,62,20190101.0,20.2,45.3,149.8235
1.0,20190701.229166668,0,3,63,20190101.0,20.3,45.3,149.7164
1.0,20190701.229166668,0,3,64,20190101.0,20.4,45.3,150.83609
1.0,20190701.229166668,0,3,65,20190101.0,20.5,45.3,151.36218
1.0,20190701.229166668,0,3,66,20190101.0,20.6,45.3,152.75986
1.0,20190701.229166668,0,3,67,20190101.0,20.7,45.3,152.81027
1.0,20190701.229166668,0,3,68,20190101.0,20.8,45.3,153.81607
1.0,20190701.229166668,0,3,69,20190101.0,20.9,45.3,153.70435
1.0,20190701.229166668,0,3,70,20190101.0,21.0,45.3,153.37877
1.0,20190701.229166668,0,3,71,20190101.0,21.1,45.3,152.92569
1.0,20190701.229166668,0,3,72,20190101.0,21.2,45.3,152.58722
1.0,20190701.229166668,0,3,73,20190101.0,21.3,45.3,152.78886
1.0,20190701.229166668,0,3,74,20190101.0,21.4,45.3,152.61781
1.0,20190701.229166668,0,3,75,20190101.0,21.5,45.3,151.846
1.0,20190701.229166668,0,3,76,20190101.0,21.6,45.3,151.81017
1.0,20190701.229166668,0,3,77,20190101.0,21.7,45.3,152.17247
1.0,20190701.229166668,0,3,78,20190101.0,21.8,45.3,153.70605
1.0,20190701.229166668,0,3,79,20190101.0,21.9,45.3,156.65141
1.0,20190701.229166668,0,3,80,20190101.0,22.0,45.3,156.08043
1.0,20190701.229166668,0,3,81,20190101.0,22.1,45.3,153.44313
1.0,20190701.229166668,0,3,82,20190101.0,22.2,45.3,151.99065
1.0,20190701.229166668,0,3,83,20190101.0,22.3,45.3,151.18161
1.0,20190701.229166668,0,3,84,20190101.0,22.4,45.3,150.62132
1.0,20190701.229166668,0,3,85,20190101.0,22.5,45.3,150.06815
1.0,20190701.229166668,0,3,86,20190101.0,22.6,45.3,149.44452
1.0,20190701.229166668,0,3,87,20190101.0,22.7,45.3,149.32416
1.0,20190701.229166668,0,3,88,20190101.0,22.8,45.3,149.675
1.0,20190701.229166668,0,3,89,20190101.0,22.9,45.3,150.12704
1.0,20190701.229166668,0,3,90,20190101.0,23.0,45.3,150.7166
1.0,20190701.229166668,0,3,91,20190101.0,23.1,45.3,151.20128
1.0,20190701.229166668,0,3,92,20190101.0,23.2,45.3,152.06386
1.0,20190701.229166668,0,3,93,20190101.0,23.3,45.3,152.61227
1.0,20190701.229166668,0,3,94,20190101.0,23.4,45.3,152.11623
1.0,20190701.229166668,0,3,95,20190101.0,23.5,45.3,151.26659
1.0,20190701.229166668,0,3,96,20190101.0,23.6,45.3,150.98032
1.0,20190701.229166668,0,3,97,20190101.0,23.7,45.3,151.07454
1.0,20190701.229166668,0,3,98,20190101.0,23.8,45.3,150.87424
1.0,20190701.229166668,0,3,99,20190101.0,23.9,45.3,150.94696
1.0,20190701.229166668,0,3,100,20190101.0,24.0,45.3,150.86191
1.0,20190701.229166668,0,3,101,20190101.0,24.1,45.3,151.41675
1.0,20190701.229166668,0,3,102,20190101.0,24.2,45.3,152.3559
1.0,20190701.229166668,0,3,103,20190101.0,24.3,45.3,154.21283
1.0,20190701.229166668,0,3,104,20190101.0,24.4,45.3,154.27629
1.0,20190701.229166668,0,3,105,20190101.0,24.5,45.3,153.30356
1.0,20190701.229166668,0,3,106,20190101.0,24.6,45.3,154.64513
1.0,20190701.229166668,0,3,107,20190101.0,24.7,45.3,155.67175
1.0,20190701.229166668,0,3,108,20190101.0,24.8,45.3,155.19249
1.0,20190701.229166668,0,3,109,20190101.0,24.9,45.3,155.49539
1.0,20190701.229166668,0,3,110,20190101.0,25.0,45.3,156.4025
1.0,20190701.229166668,0,4,0,20190101.0,14.0,45.4,170.89177
1.0,20190701.229166668,0,4,1,20190101.0,14.1,45.4,169.27997
1.0,20190701.229166668,0,4,2,20190101.0,14.2,45.4,169.82455
1.0,20190701.229166668,0,4,3,20190101.0,14.3,45.4,174.88658
1.0,20190701.229166668,0,4,4,20190101.0,14.4,45.4,181.79
1.0,20190701.229166668,0,4,5,20190101.0,14.5,45.4,180.97406
1.0,20190701.229166668,0,4,6,20190101.0,14.6,45.4,178.92015
1.0,20190701.229166668,0,4,7,20190101.0,14.7,45.4,172.25551
1.0,20190701.229166668,0,4,8,20190101.0,14.8,45.4,170.64746
1.0,20190701.229166668,0,4,9,20190101.0,14.9,45.4,168.50513
1.0,20190701.229166668,0,4,10,20190101.0,15.0,45.4,167.1669
1.0,20190701.229166668,0,4,11,20190101.0,15.1,45.4,166.41122
1.0,20190701.229166668,0,4,12,20190101.0,15.2,45.4,165.75844
1.0,20190701.229166668,0,4,13,20190101.0,15.3,45.4,164.40373
1.0,20190701.229166668,0,4,14,20190101.0,15.4,45.4,165.04778
1.0,20190701.229166668,0,4,15,20190101.0,15.5,45.4,166.78549
1.0,20190701.229166668,0,4,16,20190101.0,15.6,45.4,168.15796
1.0,20190701.229166668,0,4,17,20190101.0,15.7,45.4,168.0243
1.0,20190701.229166668,0,4,18,20190101.0,15.8,45.4,166.43689
1.0,20190701.229166668,0,4,19,20190101.0,15.9,45.4,164.87186
1.0,20190701.229166668,0,4,20,20190101.0,16.0,45.4,164.48155
1.0,20190701.229166668,0,4,21,20190101.0,16.1,45.4,164.8315
1.0,20190701.229166668,0,4,22,20190101.0,16.2,45.4,166.21355
1.0,20190701.229166668,0,4,23,20190101.0,16.3,45.4,167.07648
1.0,20190701.229166668,0,4,24,20190101.0,16.4,45.4,166.9704
1.0,20190701.229166668,0,4,25,20190101.0,16.5,45.4,166.46494
1.0,20190701.229166668,0,4,26,20190101.0,16.6,45.4,164.42007
1.0,20190701.229166668,0,4,27,20190101.0,16.7,45.4,162.8418
1.0,20190701.229166668,0,4,28,20190101.0,16.8,45.4,160.19487
1.0,20190701.229166668,0,4,29,20190101.0,16.9,45.4,160.73727
1.0,20190701.229166668,0,4,30,20190101.0,17.0,45.4,159.24225
1.0,20190701.229166668,0,4,31,20190101.0,17.1,45.4,158.53038
1.0,20190701.229166668,0,4,32,20190101.0,17.2,45.4,157.11224
1.0,20190701.229166668,0,4,33,20190101.0,17.3,45.4,155.84787
1.0,20190701.229166668,0,4,34,20190101.0,17.4,45.4,154.16199
1.0,20190701.229166668,0,4,35,20190101.0,17.5,45.4,153.05418
1.0,20190701.229166668,0,4,36,20190101.0,17.6,45.4,153.50267
1.0,20190701.229166668,0,4,37,20190101.0,17.7,45.4,155.43256
1.0,20190701.229166668,0,4,38,20190101.0,17.8,45.4,156.42043
1.0,20190701.229166668,0,4,39,20190101.0,17.9,45.4,156.46397
1.0,20190701.229166668,0,4,40,20190101.0,18.0,45.4,157.47879
1.0,20190701.229166668,0,4,41,20190101.0,18.1,45.4,156.55887
1.0,20190701.229166668,0,4,42,20190101.0,18.2,45.4,155.14783
1.0,20190701.229166668,0,4,43,20190101.0,18.3,45.4,154.92996
1.0,20190701.229166668,0,4,44,20190101.0,18.4,45.4,156.08302
1.0,20190701.229166668,0,4,45,20190101.0,18.5,45.4,156.10896
1.0,20190701.229166668,0,4,46,20190101.0,18.6,45.4,155.05865
1.0,20190701.229166668,0,4,47,20190101.0,18.7,45.4,156.80312
1.0,20190701.229166668,0,4,48,20190101.0,18.8,45.4,156.39478
1.0,20190701.229166668,0,4,49,20190101.0,18.9,45.4,153.31874
1.0,20190701.229166668,0,4,50,20190101.0,19.0,45.4,151.49036
1.0,20190701.229166668,0,4,51,20190101.0,19.1,45.4,151.01376
1.0,20190701.229166668,0,4,52,20190101.0,19.2,45.4,150.82591
1.0,20190701.229166668,0,4,53,20190101.0,19.3,45.4,151.02881
1.0,20190701.229166668,0,4,54,20190101.0,19.4,45.4,150.29805
1.0,20190701.229166668,0,4,55,20190101.0,19.5,45.4,149.75021
1.0,20190701.229166668,0,4,56,20190101.0,19.6,45.4,150.0358
1.0,20190701.229166668,0,4,57,20190101.0,19.7,45.4,150.60655
1.0,20190701.229166668,0,4,58,20190101.0,19.8,45.4,151.12604
1.0,20190701.229166668,0,4,59,20190101.0,19.9,45.4,153.39694
1.0,20190701.229166668,0,4,60,20190101.0,20.0,45.4,151.71898
1.0,20190701.229166668,0,4,61,20190101.0,20.1,45.4,151.02098
1.0,20190701.229166668,0,4,62,20190101.0,20.2,45.4,149.99251
1.0,20190701.229166668,0,4,63,20190101.0,20.3,45.4,150.92953
1.0,20190701.229166668,0,4,64,20190101.0,20.4,45.4,151.6656
1.0,20190701.229166668,0,4,65,20190101.0,20.5,45.4,151.07152
1.0,20190701.229166668,0,4,66,20190101.0,20.6,45.4,152.50235
1.0,20190701.229166668,0,4,67,20190101.0,20.7,45.4,153.70805
1.0,20190701.229166668,0,4,68,20190101.0,20.8,45.4,152.13095
1.0,20190701.229166668,0,4,69,20190101.0,20.9,45.4,151.69992
1.0,20190701.229166668,0,4,70,20190101.0,21.0,45.4,151.56482
1.0,20190701.229166668,0,4,71,20190101.0,21.1,45.4,151.08719
1.0,20190701.229166668,0,4,72,20190101.0,21.2,45.4,151.1082
1.0,20190701.229166668,0,4,73,20190101.0,21.3,45.4,151.19632
1.0,20190701.229166668,0,4,74,20190101.0,21.4,45.4,150.94678
1.0,20190701.229166668,0,4,75,20190101.0,21.5,45.4,150.63098
1.0,20190701.229166668,0,4,76,20190101.0,21.6,45.4,150.43224
1.0,20190701.229166668,0,4,77,20190101.0,21.7,45.4,151.02449
1.0,20190701.229166668,0,4,78,20190101.0,21.8,45.4,152.75015
1.0,20190701.229166668,0,4,79,20190101.0,21.9,45.4,154.7278
1.0,20190701.229166668,0,4,80,20190101.0,22.0,45.4,154.70737
1.0,20190701.229166668,0,4,81,20190101.0,22.1,45.4,152.65422
1.0,20190701.229166668,0,4,82,20190101.0,22.2,45.4,152.86818
1.0,20190701.229166668,0,4,83,20190101.0,22.3,45.4,150.92001
1.0,20190701.229166668,0,4,84,20190101.0,22.4,45.4,149.80766
1.0,20190701.229166668,0,4,85,20190101.0,22.5,45.4,149.15422
1.0,20190701.229166668,0,4,86,20190101.0,22.6,45.4,148.53865
1.0,20190701.229166668,0,4,87,20190101.0,22.7,45.4,148.36093
1.0,20190701.229166668,0,4,88,20190101.0,22.8,45.4,148.58025
1.0,20190701.229166668,0,4,89,20190101.0,22.9,45.4,149.21259
1.0,20190701.229166668,0,4,90,20190101.0,23.0,45.4,149.90555
1.0,20190701.229166668,0,4,91,20190101.0,23.1,45.4,151.1609
1.0,20190701.229166668,0,4,92,20190101.0,23.2,45.4,154.02608
1.0,20190701.229166668,0,4,93,20190101.0,23.3,45.4,155.22899
1.0,20190701.229166668,0,4,94,20190101.0,23.4,45.4,153.34148
1.0,20190701.229166668,0,4,95,20190101.0,23.5,45.4,151.59242
1.0,20190701.229166668,0,4,96,20190101.0,23.6,45.4,150.59056
1.0,20190701.229166668,0,4,97,20190101.0,23.7,45.4,150.03566
1.0,20190701.229166668,0,4,98,20190101.0,23.8,45.4,149.61395
1.0,20190701.229166668,0,4,99,20190101.0,23.9,45.4,149.58017
1.0,20190701.229166668,0,4,100,20190101.0,24.0,45.4,149.474
1.0,20190701.229166668,0,4,101,20190101.0,24.1,45.4,149.6413
1.0,20190701.229166668,0,4,102,20190101.0,24.2,45.4,150.64832
1.0,20190701.229166668,0,4,103,20190101.0,24.3,45.4,151.49759
1.0,20190701.229166668,0,4,104,20190101.0,24.4,45.4,151.39595
1.0,20190701.229166668,0,4,105,20190101.0,24.5,45.4,151.26062
1.0,20190701.229166668,0,4,106,20190101.0,24.6,45.4,152.02615
1.0,20190701.229166668,0,4,107,20190101.0,24.7,45.4,152.52635
1.0,20190701.229166668,0,4,108,20190101.0,24.8,45.4,152.76787
1.0,20190701.229166668,0,4,109,20190101.0,24.9,45.4,153.2813
1.0,20190701.229166668,0,4,110,20190101.0,25.0,45.4,154.67804
1.0,20190701.229166668,0,5,0,20190101.0,14.0,45.5,169.81412
1.0,20190701.229166668,0,5,1,20190101.0,14.1,45.5,169.30257
1.0,20190701.229166668,0,5,2,20190101.0,14.2,45.5,169.8208
1.0,20190701.229166668,0,5,3,20190101.0,14.3,45.5,170.67058
1.0,20190701.229166668,0,5,4,20190101.0,14.4,45.5,171.85579
1.0,20190701.229166668,0,5,5,20190101.0,14.5,45.5,172.40973
1.0,20190701.229166668,0,5,6,20190101.0,14.6,45.5,172.7689
1.0,20190701.229166668,0,5,7,20190101.0,14.7,45.5,169.5573
1.0,20190701.229166668,0,5,8,20190101.0,14.8,45.5,167.99605
1.0,20190701.229166668,0,5,9,20190101.0,14.9,45.5,166.25644
1.0,20190701.229166668,0,5,10,20190101.0,15.0,45.5,165.20337
1.0,20190701.229166668,0,5,11,20190101.0,15.1,45.5,165.34164
1.0,20190701.229166668,0,5,12,20190101.0,15.2,45.5,165.05414
1.0,20190701.229166668,0,5,13,20190101.0,15.3,45.5,163.72078
1.0,20190701.229166668,0,5,14,20190101.0,15.4,45.5,164.97281
1.0,20190701.229166668,0,5,15,20190101.0,15.5,45.5,167.6109
1.0,20190701.229166668,0,5,16,20190101.0,15.6,45.5,170.29701
1.0,20190701.229166668,0,5,17,20190101.0,15.7,45.5,170.61801
1.0,20190701.229166668,0,5,18,20190101.0,15.8,45.5,167.81305
1.0,20190701.229166668,0,5,19,20190101.0,15.9,45.5,166.72708
1.0,20190701.229166668,0,5,20,20190101.0,16.0,45.5,166.73746
1.0,20190701.229166668,0,5,21,20190101.0,16.1,45.5,167.13457
1.0,20190701.229166668,0,5,22,20190101.0,16.2,45.5,167.98842
1.0,20190701.229166668,0,5,23,20190101.0,16.3,45.5,167.94688
1.0,20190701.229166668,0,5,24,20190101.0,16.4,45.5,167.19548
1.0,20190701.229166668,0,5,25,20190101.0,16.5,45.5,166.15028
1.0,20190701.229166668,0,5,26,20190101.0,16.6,45.5,165.24345
1.0,20190701.229166668,0,5,27,20190101.0,16.7,45.5,161.73076
1.0,20190701.229166668,0,5,28,20190101.0,16.8,45.5,159.66867
1.0,20190701.229166668,0,5,29,20190101.0,16.9,45.5,159.32068
1.0,20190701.229166668,0,5,30,20190101.0,17.0,45.5,159.66508
1.0,20190701.229166668,0,5,31,20190101.0,17.1,45.5,159.11743
1.0,20190701.229166668,0,5,32,20190101.0,17.2,45.5,158.37187
1.0,20190701.229166668,0,5,33,20190101.0,17.3,45.5,156.46037
1.0,20190701.229166668,0,5,34,20190101.0,17.4,45.5,153.98813
1.0,20190701.229166668,0,5,35,20190101.0,17.5,45.5,153.03021
1.0,20190701.229166668,0,5,36,20190101.0,17.6,45.5,152.85976
1.0,20190701.229166668,0,5,37,20190101.0,17.7,45.5,153.36966
1.0,20190701.229166668,0,5,38,20190101.0,17.8,45.5,154.34828
1.0,20190701.229166668,0,5,39,20190101.0,17.9,45.5,155.71497
1.0,20190701.229166668,0,5,40,20190101.0,18.0,45.5,157.07587
1.0,20190701.229166668,0,5,41,20190101.0,18.1,45.5,156.44725
1.0,20190701.229166668,0,5,42,20190101.0,18.2,45.5,154.15747
1.0,20190701.229166668,0,5,43,20190101.0,18.3,45.5,153.90956
1.0,20190701.229166668,0,5,44,20190101.0,18.4,45.5,154.89102
1.0,20190701.229166668,0,5,45,20190101.0,18.5,45.5,155.5639
1.0,20190701.229166668,0,5,46,20190101.0,18.6,45.5,155.66884
1.0,20190701.229166668,0,5,47,20190101.0,18.7,45.5,159.14336
1.0,20190701.229166668,0,5,48,20190101.0,18.8,45.5,156.22328
1.0,20190701.229166668,0,5,49,20190101.0,18.9,45.5,152.45717
1.0,20190701.229166668,0,5,50,20190101.0,19.0,45.5,150.63799
1.0,20190701.229166668,0,5,51,20190101.0,19.1,45.5,150.88301
1.0,20190701.229166668,0,5,52,20190101.0,19.2,45.5,150.65057
1.0,20190701.229166668,0,5,53,20190101.0,19.3,45.5,150.38533
1.0,20190701.229166668,0,5,54,20190101.0,19.4,45.5,150.80463
1.0,20190701.229166668,0,5,55,20190101.0,19.5,45.5,151.38425
1.0,20190701.229166668,0,5,56,20190101.0,19.6,45.5,151.06415
1.0,20190701.229166668,0,5,57,20190101.0,19.7,45.5,151.45447
1.0,20190701.229166668,0,5,58,20190101.0,19.8,45.5,151.76216
1.0,20190701.229166668,0,5,59,20190101.0,19.9,45.5,151.33484
1.0,20190701.229166668,0,5,60,20190101.0,20.0,45.5,152.29732
1.0,20190701.229166668,0,5,61,20190101.0,20.1,45.5,150.82433
1.0,20190701.229166668,0,5,62,20190101.0,20.2,45.5,150.52467
1.0,20190701.229166668,0,5,63,20190101.0,20.3,45.5,150.65242
1.0,20190701.229166668,0,5,64,20190101.0,20.4,45.5,149.61108
1.0,20190701.229166668,0,5,65,20190101.0,20.5,45.5,149.5372
1.0,20190701.229166668,0,5,66,20190101.0,20.6,45.5,150.99771
1.0,20190701.229166668,0,5,67,20190101.0,20.7,45.5,150.14241
1.0,20190701.229166668,0,5,68,20190101.0,20.8,45.5,149.47542
1.0,20190701.229166668,0,5,69,20190101.0,20.9,45.5,149.96153
1.0,20190701.229166668,0,5,70,20190101.0,21.0,45.5,150.43321
1.0,20190701.229166668,0,5,71,20190101.0,21.1,45.5,150.51608
1.0,20190701.229166668,0,5,72,20190101.0,21.2,45.5,151.18439
1.0,20190701.229166668,0,5,73,20190101.0,21.3,45.5,151.09764
1.0,20190701.229166668,0,5,74,20190101.0,21.4,45.5,150.54137
1.0,20190701.229166668,0,5,75,20190101.0,21.5,45.5,149.8195
1.0,20190701.229166668,0,5,76,20190101.0,21.6,45.5,149.4667
1.0,20190701.229166668,0,5,77,20190101.0,21.7,45.5,149.34084
1.0,20190701.229166668,0,5,78,20190101.0,21.8,45.5,150.26422
1.0,20190701.229166668,0,5,79,20190101.0,21.9,45.5,150.26349
1.0,20190701.229166668,0,5,80,20190101.0,22.0,45.5,149.75119
1.0,20190701.229166668,0,5,81,20190101.0,22.1,45.5,149.54898
1.0,20190701.229166668,0,5,82,20190101.0,22.2,45.5,150.42677
1.0,20190701.229166668,0,5,83,20190101.0,22.3,45.5,150.67572
1.0,20190701.229166668,0,5,84,20190101.0,22.4,45.5,149.10632
1.0,20190701.229166668,0,5,85,20190101.0,22.5,45.5,148.30867
1.0,20190701.229166668,0,5,86,20190101.0,22.6,45.5,147.87364
1.0,20190701.229166668,0,5,87,20190101.0,22.7,45.5,147.79749
1.0,20190701.229166668,0,5,88,20190101.0,22.8,45.5,147.85919
1.0,20190701.229166668,0,5,89,20190101.0,22.9,45.5,148.26727
1.0,20190701.229166668,0,5,90,20190101.0,23.0,45.5,149.0957
1.0,20190701.229166668,0,5,91,20190101.0,23.1,45.5,150.46555
1.0,20190701.229166668,0,5,92,20190101.0,23.2,45.5,152.79904
1.0,20190701.229166668,0,5,93,20190101.0,23.3,45.5,154.30023
1.0,20190701.229166668,0,5,94,20190101.0,23.4,45.5,153.66489
1.0,20190701.229166668,0,5,95,20190101.0,23.5,45.5,151.7291
1.0,20190701.229166668,0,5,96,20190101.0,23.6,45.5,149.99202
1.0,20190701.229166668,0,5,97,20190101.0,23.7,45.5,148.88217
1.0,20190701.229166668,0,5,98,20190101.0,23.8,45.5,148.42728
1.0,20190701.229166668,0,5,99,20190101.0,23.9,45.5,148.27423
1.0,20190701.229166668,0,5,100,20190101.0,24.0,45.5,148.17313
1.0,20190701.229166668,0,5,101,20190101.0,24.1,45.5,148.57115
1.0,20190701.229166668,0,5,102,20190101.0,24.2,45.5,149.3778
1.0,20190701.229166668,0,5,103,20190101.0,24.3,45.5,150.016
1.0,20190701.229166668,0,5,104,20190101.0,24.4,45.5,150.02121
1.0,20190701.229166668,0,5,105,20190101.0,24.5,45.5,149.8133
1.0,20190701.229166668,0,5,106,20190101.0,24.6,45.5,150.00392
1.0,20190701.229166668,0,5,107,20190101.0,24.7,45.5,150.1819
1.0,20190701.229166668,0,5,108,20190101.0,24.8,45.5,150.1796
1.0,20190701.229166668,0,5,109,20190101.0,24.9,45.5,150.62874
1.0,20190701.229166668,0,5,110,20190101.0,25.0,45.5,150.81989
1.0,20190701.229166668,0,6,0,20190101.0,14.0,45.6,170.25665
1.0,20190701.229166668,0,6,1,20190101.0,14.1,45.6,170.87761
1.0,20190701.229166668,0,6,2,20190101.0,14.2,45.6,171.23013
1.0,20190701.229166668,0,6,3,20190101.0,14.3,45.6,169.7404
1.0,20190701.229166668,0,6,4,20190101.0,14.4,45.6,169.04007
1.0,20190701.229166668,0,6,5,20190101.0,14.5,45.6,169.13037
1.0,20190701.229166668,0,6,6,20190101.0,14.6,45.6,169.01112
1.0,20190701.229166668,0,6,7,20190101.0,14.7,45.6,167.81917
1.0,20190701.229166668,0,6,8,20190101.0,14.8,45.6,167.6521
1.0,20190701.229166668,0,6,9,20190101.0,14.9,45.6,165.6889
1.0,20190701.229166668,0,6,10,20190101.0,15.0,45.6,163.85866
1.0,20190701.229166668,0,6,11,20190101.0,15.1,45.6,164.54663
1.0,20190701.229166668,0,6,12,20190101.0,15.2,45.6,164.69669
1.0,20190701.229166668,0,6,13,20190101.0,15.3,45.6,163.28363
1.0,20190701.229166668,0,6,14,20190101.0,15.4,45.6,164.01985
1.0,20190701.229166668,0,6,15,20190101.0,15.5,45.6,167.16734
1.0,20190701.229166668,0,6,16,20190101.0,15.6,45.6,171.07777
1.0,20190701.229166668,0,6,17,20190101.0,15.7,45.6,170.80237
1.0,20190701.229166668,0,6,18,20190101.0,15.8,45.6,170.53012
1.0,20190701.229166668,0,6,19,20190101.0,15.9,45.6,171.8654
1.0,20190701.229166668,0,6,20,20190101.0,16.0,45.6,172.0882
1.0,20190701.229166668,0,6,21,20190101.0,16.1,45.6,171.01561
1.0,20190701.229166668,0,6,22,20190101.0,16.2,45.6,169.82463
1.0,20190701.229166668,0,6,23,20190101.0,16.3,45.6,168.15018
1.0,20190701.229166668,0,6,24,20190101.0,16.4,45.6,166.55766
1.0,20190701.229166668,0,6,25,20190101.0,16.5,45.6,165.13611
1.0,20190701.229166668,0,6,26,20190101.0,16.6,45.6,162.81412
1.0,20190701.229166668,0,6,27,20190101.0,16.7,45.6,160.43112
1.0,20190701.229166668,0,6,28,20190101.0,16.8,45.6,159.028
1.0,20190701.229166668,0,6,29,20190101.0,16.9,45.6,158.38289
1.0,20190701.229166668,0,6,30,20190101.0,17.0,45.6,158.48303
1.0,20190701.229166668,0,6,31,20190101.0,17.1,45.6,159.19952
1.0,20190701.229166668,0,6,32,20190101.0,17.2,45.6,159.0239
1.0,20190701.229166668,0,6,33,20190101.0,17.3,45.6,156.9709
1.0,20190701.229166668,0,6,34,20190101.0,17.4,45.6,154.48991
1.0,20190701.229166668,0,6,35,20190101.0,17.5,45.6,152.84901
1.0,20190701.229166668,0,6,36,20190101.0,17.6,45.6,152.57573
1.0,20190701.229166668,0,6,37,20190101.0,17.7,45.6,152.59053
1.0,20190701.229166668,0,6,38,20190101.0,17.8,45.6,152.78296
1.0,20190701.229166668,0,6,39,20190101.0,17.9,45.6,153.92264
1.0,20190701.229166668,0,6,40,20190101.0,18.0,45.6,155.03874
1.0,20190701.229166668,0,6,41,20190101.0,18.1,45.6,155.17296
1.0,20190701.229166668,0,6,42,20190101.0,18.2,45.6,154.17567
1.0,20190701.229166668,0,6,43,20190101.0,18.3,45.6,154.40118
1.0,20190701.229166668,0,6,44,20190101.0,18.4,45.6,154.50223
1.0,20190701.229166668,0,6,45,20190101.0,18.5,45.6,154.93091
1.0,20190701.229166668,0,6,46,20190101.0,18.6,45.6,157.06836
1.0,20190701.229166668,0,6,47,20190101.0,18.7,45.6,161.35535
1.0,20190701.229166668,0,6,48,20190101.0,18.8,45.6,155.61186
1.0,20190701.229166668,0,6,49,20190101.0,18.9,45.6,151.46739
1.0,20190701.229166668,0,6,50,20190101.0,19.0,45.6,150.39175
1.0,20190701.229166668,0,6,51,20190101.0,19.1,45.6,150.31474
1.0,20190701.229166668,0,6,52,20190101.0,19.2,45.6,149.9074
1.0,20190701.229166668,0,6,53,20190101.0,19.3,45.6,150.11162
1.0,20190701.229166668,0,6,54,20190101.0,19.4,45.6,150.36815
1.0,20190701.229166668,0,6,55,20190101.0,19.5,45.6,152.10481
1.0,20190701.229166668,0,6,56,20190101.0,19.6,45.6,151.82918
1.0,20190701.229166668,0,6,57,20190101.0,19.7,45.6,152.42914
1.0,20190701.229166668,0,6,58,20190101.0,19.8,45.6,152.45732
1.0,20190701.229166668,0,6,59,20190101.0,19.9,45.6,151.65535
1.0,20190701.229166668,0,6,60,20190101.0,20.0,45.6,152.22359
1.0,20190701.229166668,0,6,61,20190101.0,20.1,45.6,151.5008
1.0,20190701.229166668,0,6,62,20190101.0,20.2,45.6,151.53511
1.0,20190701.229166668,0,6,63,20190101.0,20.3,45.6,150.58693
1.0,20190701.229166668,0,6,64,20190101.0,20.4,45.6,150.24286
1.0,20190701.229166668,0,6,65,20190101.0,20.5,45.6,150.0639
1.0,20190701.229166668,0,6,66,20190101.0,20.6,45.6,151.27354
1.0,20190701.229166668,0,6,67,20190101.0,20.7,45.6,150.18095
1.0,20190701.229166668,0,6,68,20190101.0,20.8,45.6,148.918
1.0,20190701.229166668,0,6,69,20190101.0,20.9,45.6,149.18637
1.0,20190701.229166668,0,6,70,20190101.0,21.0,45.6,149.9994
1.0,20190701.229166668,0,6,71,20190101.0,21.1,45.6,150.487
1.0,20190701.229166668,0,6,72,20190101.0,21.2,45.6,152.63228
